timestamp,label,nof_ues,cqi,pusch_snr,pucch_snr,dl_ok,dl_nok,dl_bler
1777589542.497608413,Normal,1,42,0.0,2.6,0,0,0.0
1777589543.495994066,Normal,1,50,0.0,6.2,0,0,0.0
1777589544.496771127,Normal,1,50,30.8,6.6,0,0,0.0
1777589545.495506549,Normal,1,50,30.9,6.6,0,0,0.0
1777589546.501101764,Normal,1,50,0.0,6.3,0,0,0.0
1777589547.505729857,Normal,1,50,29.6,6.3,0,0,0.0
1777589548.500702851,Normal,1,50,0.0,6.8,0,0,0.0
1777589549.497229219,Normal,1,50,0.0,6.8,0,0,0.0
1777589550.504534199,Normal,1,50,0.0,6.6,0,0,0.0
1777589551.503444888,Normal,1,50,0.0,6.9,0,0,0.0
1777589552.498361579,Normal,1,50,30.1,6.5,0,0,0.0
1777589553.503900093,Normal,1,50,30.4,5.8,0,0,0.0
1777589554.495637711,Normal,1,50,0.0,6.2,0,0,0.0
1777589555.493633119,Normal,1,50,0.0,5.6,0,0,0.0
1777589556.495079131,Normal,1,50,30.7,6.3,0,0,0.0
1777589557.491439429,Normal,1,41,30.9,2.5,0,0,0.0
1777589558.496453450,Normal,1,50,0.0,6.4,0,0,0.0
1777589559.493723459,Normal,1,49,30.6,6.5,0,0,0.0
1777589560.491651487,Normal,1,50,0.0,5.8,0,0,0.0
1777589561.491246898,Normal,1,50,0.0,5.6,0,0,0.0
1777589562.496017481,Normal,1,50,0.0,6.3,0,0,0.0
1777589563.494127148,Normal,1,50,0.0,6.9,0,0,0.0
1777589564.487678593,Normal,1,50,0.0,6.2,0,0,0.0
1777589565.486810501,Normal,1,50,0.0,6.5,0,0,0.0
1777589566.491688346,Normal,1,49,29.9,6.3,0,0,0.0
1777589567.490731282,Normal,1,47,0.0,6.6,0,0,0.0
1777589568.493474509,Normal,1,0,0.0,-13.2,2,6,.7500
1777589569.490928638,Normal,1,2,0.0,-12.6,3,0,0
1777589570.495170605,Normal,1,1,6.8,-12.9,3,1,.2500
1777589571.495285122,Normal,1,0,0.0,-13.4,3,2,.4000
1777589572.495675040,Normal,1,0,-19.0,-12.5,3,3,.5000
1777589573.495567469,Normal,1,0,0.0,-12.9,2,2,.5000
1777589574.500156475,Normal,1,1,-35.6,-13.7,0,18,1.0000
1777589575.487040516,Normal,1,0,0.0,-14.4,0,17,1.0000
1777589576.490151024,Normal,1,1,-23.8,-14.7,1,42,.9767
